,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
7575,1958,JEAN-PIERRE SCHMITZ,37,119h 08' 07'',4319,36.25290578,119,8,7,PAYS BAS-LUXEMBOURG,92,428887,+ 02h 09' 02'',,,48,36.919
7576,1958,EMILIO BOTTECCHIA,38,119h 08' 31'',4319,36.25087722,119,8,31,ITALIE,22,428911,+ 02h 09' 26'',,,48,36.919
7577,1958,PIERE POLO,39,119h 13' 13'',4319,36.22705869,119,13,13,CENTRE-MIDI,149,429193,+ 02h 14' 08'',,,48,36.919
7578,1958,FERNAND LAMY,40,119h 13' 25'',4319,36.22604583,119,13,25,PARIS-NORD EST,190,429205,+ 02h 14' 20'',,,48,36.919
7579,1958,PIET DE JONGH,41,119h 17' 36'',4319,36.20487314,119,17,36,PAYS BAS-LUXEMBOURG,82,429456,+ 02h 18' 31'',,,48,36.919
7580,1958,ERNST TRAXEL,42,119h 18' 02'',4319,36.20268137,119,18,2,SUISSE-ALLEMAGNE,106,429482,+ 02h 18' 57'',,,48,36.919
7581,1958,RIZZARDO BRENIOLI,43,119h 19' 10'',4319,36.1969503,119,19,10,ITALIE,23,429550,+ 02h 20' 05'',,,48,36.919
7582,1958,JOOP KERSTEN,44,119h 20' 11'',4319,36.19181073,119,20,11,PAYS BAS-LUXEMBOURG,83,429611,+ 02h 21' 06'',,,48,36.919
7583,1958,ARIGO PADOVAN,45,119h 20' 25'',4319,36.19063136,119,20,25,ITALIE,31,429625,+ 02h 21' 20'',,,48,36.919
7584,1958,WIM VAN EST,46,119h 21' 01'',4319,36.18759906,119,21,1,PAYS BAS-LUXEMBOURG,85,429661,+ 02h 21' 56'',,,48,36.919
7585,1958,GERRIT VOORTING,47,119h 21' 33'',4319,36.18490411,119,21,33,PAYS BAS-LUXEMBOURG,87,429693,+ 02h 22' 28'',,,48,36.919
7586,1958,SEAMUS ELLIOTT,48,119h 22' 21'',4319,36.18086243,119,22,21,INTERNATIONS,125,429741,+ 02h 23' 16'',,,48,36.919
7587,1958,FERNAND PICOT,49,119h 26' 26'',4319,36.16024708,119,26,26,OUEST-SUD OUEST,169,429986,+ 02h 27' 21'',,,48,36.919
7588,1958,GILBERTO DALL'ANTONIA,50,119h 29' 03'',4319,0.0,119,29,3,ITALIE,25,430143,+ 02h 29' 58'',,,48,36.919
7589,1958,SERGE DAVID,51,119h 31' 00'',4319,36.13721936,119,31,0,PARIS-NORD EST,186,430260,+ 02h 31' 55'',,,48,36.919
7590,1958,HENDRYCK LUYTEN,52,119h 34' 23'',4319,36.12017758,119,34,23,BELGIQUE,49,430463,+ 02h 35' 18'',,,48,36.919
7591,1958,TINO SABBADINI,53,119h 38' 48'',4319,36.09795509,119,38,48,OUEST-SUD OUEST,170,430728,+ 02h 39' 43'',,,48,36.919
7592,1958,CAMILLE LE MENN,54,119h 40' 22'',4319,36.09007897,119,40,22,OUEST-SUD OUEST,164,430822,+ 02h 41' 17'',,,48,36.919
7593,1958,BERNARDO RUIZ,55,119h 41' 22'',4319,36.08505345,119,41,22,ESPAGNE,70,430882,+ 02h 42' 17'',,,48,36.919
7594,1958,LUIS OTANO,56,119h 42' 04'',4319,36.08153642,119,42,4,ESPAGNE,68,430924,+ 02h 42' 59'',,,48,36.919
7595,1958,RAYMOND HOORELBEKE,57,119h 42' 14'',4319,36.08069913,119,42,14,PARIS-NORD EST,189,430934,+ 02h 43' 09'',,,48,36.919
7596,1958,HORST TUELLER,58,119h 42' 28'',4319,36.079527,119,42,28,SUISSE-ALLEMAGNE,112,430948,+ 02h 43' 23'',,,48,36.919
7597,1958,JÉSUS GALDEANO,59,119h 42' 47'',4319,36.07793636,119,42,47,ESPAGNE,64,430967,+ 02h 43' 42'',,,48,36.919
7598,1958,RENÉ PRIVAT,60,119h 43' 09'',4319,36.07609475,119,43,9,FRANCE,10,430989,+ 02h 44' 04'',,,48,36.919
7599,1958,FRANCIS PIPELIN,61,119h 46' 02'',4319,36.06161953,119,46,2,FRANCE,9,431162,+ 02h 46' 57'',,,48,36.919
7600,1958,HANS ANDRESEN,62,119h 46' 41'',4319,36.05835794,119,46,41,INTERNATIONS,129,431201,+ 02h 47' 36'',,,48,36.919
7601,1958,PIERINO BAFFI,63,119h 48' 41'',4319,36.04832596,119,48,41,ITALIE,21,431321,+ 02h 49' 36'',,,48,36.919
7602,1958,ANTONIO SUAREZ,64,119h 51' 47'',4319,36.03278742,119,51,47,ESPAGNE,72,431507,+ 02h 52' 42'',,,48,36.919
7603,1958,GIUSEPPE PINTARELLI,65,119h 53' 40'',4319,36.02335388,119,53,40,ITALIE,32,431620,+ 02h 54' 35'',,,48,36.919
7604,1958,ANTONIN ROLLAND,66,119h 55' 52'',4319,36.01234042,119,55,52,CENTRE-MIDI,151,431752,+ 02h 56' 47'',,,48,36.919
7605,1958,JEAN-CLAUDE GRET,67,120h 01' 18'',4319,35.98516934,120,1,18,SUISSE-ALLEMAGNE,104,432078,+ 03h 02' 13'',,,48,36.919
7606,1958,STANLEY ARTHUR BRITTAIN,68,120h 01' 37'',4319,35.98358702,120,1,37,INTERNATIONS,126,432097,+ 03h 02' 32'',,,48,36.919
7607,1958,JEAN STABLINSKI,68,120h 01' 37'',4319,35.98358702,120,1,37,FRANCE,11,432097,+ 03h 02' 32'',,,48,36.919
7608,1958,ROGER CHAUSSABEL,70,120h 02' 10'',4319,35.9808391,120,2,10,CENTRE-MIDI,152,432130,+ 03h 03' 05'',,,48,36.919
7609,1958,FRANCISCO MORENO,71,120h 12' 27'',4319,35.92953851,120,12,27,ESPAGNE,67,432747,+ 03h 13' 22'',,,48,36.919
7610,1958,MIGUEL BOVER,72,120h 19' 35'',4319,35.89403821,120,19,35,ESPAGNE,63,433175,+ 03h 20' 30'',,,48,36.919
7611,1958,STANISLAS BOBER,73,120h 20' 43'',4319,35.88840443,120,20,43,PARIS-NORD EST,184,433243,+ 03h 21' 38'',,,48,36.919
7612,1958,ERNEST ECUYER,74,120h 25' 19'',4319,35.86555607,120,25,19,SUISSE-ALLEMAGNE,101,433519,+ 03h 26' 14'',,,48,36.919
7613,1958,ROGER WALKOWIAK,75,120h 42' 50'',4319,35.77881584,120,42,50,FRANCE,12,434570,+ 03h 43' 45'',,,48,36.919
7614,1958,ANTONIO BARBOSA ALVES,76,120h 43' 28'',4319,35.77568752,120,43,28,INTERNATIONS,124,434608,+ 03h 44' 23'',,,48,36.919
7615,1958,MARIO BERTOLO,77,120h 47' 19'',4319,35.75668236,120,47,19,CENTRE-MIDI,142,434839,+ 03h 48' 14'',,,48,36.919
7616,1958,WALTER FAVRE,78,120h 48' 33'',4319,35.7505984,120,48,33,SUISSE-ALLEMAGNE,102,434913,+ 03h 49' 28'',,,48,36.919
7617,1957,JACQUES ANQUETIL,1,135h 44' 42'',4669,34.39537368,135,44,42,France,2,488682,-,,,48,34.52
7618,1957,MARCEL JANSSENS,2,135h 59' 38'',4669,34.33242507,135,59,38,Belgique,15,489578,+ 00h 14' 56'',,,48,34.52
7619,1957,ADOLF CHRISTIAN,3,136h 02' 02'',4669,34.32232981,136,2,2,Suisse,62,489722,+ 00h 17' 20'',,,48,34.52
7620,1957,JEAN FORESTIER,4,136h 02' 44'',4669,34.31938648,136,2,44,France,7,489764,+ 00h 18' 02'',,,48,34.52
7621,1957,JÉSUS LORONO,5,136h 04' 59'',4669,34.30992919,136,4,59,Espagne,45,489899,+ 00h 20' 17'',,,48,34.52
7622,1957,GASTONE NENCINI,6,136h 10' 45'',4669,34.28571429,136,10,45,Italie,26,490245,+ 00h 26' 03'',,,48,34.52
7623,1957,NINO DEFILIPPIS,7,136h 12' 39'',4669,34.27774345,136,12,39,Italie,24,490359,+ 00h 27' 57'',,,48,34.52
7624,1957,WIM VAN EST,8,136h 12' 52'',4669,33.84995851,136,12,52,Hollande,36,490372,+ 00h 28' 10'',,,48,34.52
7625,1957,JEAN ADRIAENSSENS,9,136h 18' 49'',4669,34.25189871,136,18,49,Belgique,11,490729,+ 00h 34' 07'',,,48,34.52
7626,1957,JEAN DOTTO,10,136h 21' 03'',4669,34.24254833,136,21,3,Sud-Est,85,490863,+ 00h 36' 21'',,,48,34.52
7627,1957,FRANÇOIS MAHE,11,136h 24' 06'',4669,34.22978703,136,24,6,France,8,491046,+ 00h 39' 24'',,,48,34.52
7628,1957,MARCEL ROHRBACH,12,136h 27' 30'',4669,34.21557252,136,27,30,Nord-Est-Centre,98,491250,+ 00h 42' 48'',,,48,34.52
7629,1957,FERNAND PICOT,13,136h 32' 58'',4669,34.19274256,136,32,58,Ouest,77,491578,+ 00h 48' 16'',,,48,34.52
7630,1957,GILBERT BAUVIN,14,136h 39' 20'',4669,34.16619237,136,39,20,France,3,491960,+ 00h 54' 38'',,,48,34.52
7631,1957,JEAN BOBET,15,136h 42' 20'',4669,34.1536961,136,42,20,Ile de France,115,492140,+ 00h 57' 38'',,,48,34.52
7632,1957,JOSEPH Planckaert,16,136h 43' 24'',4669,0.0,136,43,24,Belgique,18,492204,+ 00h 58' 42'',,,48,34.52
7633,1957,DÉSIRÉ KETELEER,17,136h 45' 08'',4669,34.14204116,136,45,8,Belgique,17,492308,+ 01h 00' 26'',,,48,34.52
7634,1957,JOSEPH THOMIN,18,136h 59' 10'',4669,34.08374734,136,59,10,Ouest,80,493150,+ 01h 14' 28'',,,48,34.52
7635,1957,RAYMOND HOORELBEKE,19,137h 00' 50'',4669,34.0768373,137,0,50,Ile de France,117,493250,+ 01h 16' 08'',,,48,34.52
7636,1957,ARIGO PADOVAN,20,137h 07' 49'',4669,34.0479147,137,7,49,Italie,27,493669,+ 01h 23' 07'',,,48,34.52
7637,1957,MARIO TOSATO,21,137h 11' 22'',4669,34.03323061,137,11,22,Italie,30,493882,+ 01h 26' 40'',,,48,34.52
7638,1957,GEORGES GAY,22,137h 13' 43'',4669,34.02351712,137,13,43,Sud-Ouest,104,494023,+ 01h 29' 01'',,,48,34.52
7639,1957,PIERINO BAFFI,23,137h 15' 44'',4669,34.01518586,137,15,44,Italie,22,494144,+ 01h 31' 02'',,,48,34.52
7640,1957,BERNARDO RUIZ,24,137h 17' 27'',4669,34.00809717,137,17,27,Espagne,48,494247,+ 01h 32' 45'',,,48,34.52
7641,1957,JOSÉ DA SILVA,25,137h 18' 00'',4669,34.00582666,137,18,0,Luxembourg-Mixte,53,494280,+ 01h 33' 18'',,,48,34.52
7642,1957,LOUIS BERGAUD,26,137h 20' 43'',4669,33.99461616,137,20,43,France,4,494443,+ 01h 36' 01'',,,48,34.52
7643,1957,ANDRÉ DARRIGADE,27,137h 24' 42'',4669,33.97819205,137,24,42,France,6,494682,+ 01h 40' 00'',,,48,34.52
7644,1957,HENRI ANGLADE,28,137h 24' 42'',4669,33.97819205,137,24,42,Sud-Est,82,494682,+ 01h 40' 00'',,,48,34.52
7645,1957,GERRIT VOORTING,29,137h 39' 41'',4669,33.91655451,137,39,41,Hollande,38,495581,+ 01h 54' 59'',,,48,34.52
7646,1957,MARCEL QUEHEILLE,30,137h 43' 45'',4669,33.89986386,137,43,45,Sud-Ouest,108,495825,+ 01h 59' 03'',,,48,34.52
7647,1957,RENÉ PRIVAT,31,137h 52' 56'',4669,33.86223347,137,52,56,France,9,496376,+ 02h 08' 14'',,,48,34.52
7648,1957,PIET VAN EST,32,137h 55' 56'',4669,34.27683473,137,55,56,Hollande,37,496556,+ 02h 11' 14'',,,48,34.52
7649,1957,PIET DE JONGH,33,137h 58' 49'',4669,33.8381693,137,58,49,Hollande,32,496729,+ 02h 14' 07'',,,48,34.52
7650,1957,ANDRÉ LE DISSEZ,34,138h 00' 17'',4669,33.83217563,138,0,17,Ile de France,118,496817,+ 02h 15' 35'',,,48,34.52
7651,1957,GIUSEPPE 'PINO' CERAMI,35,138h 00' 27'',4669,0.0,138,0,27,Belgique,12,496827,+ 02h 15' 45'',,,48,34.52
7652,1957,JEAN BOURLES,36,138h 02' 31'',4669,33.82305298,138,2,31,Ouest,72,496951,+ 02h 17' 49'',,,48,34.52
7653,1957,ANDRÉ DUPRE,37,138h 03' 03'',4669,33.82087516,138,3,3,Sud-Ouest,103,496983,+ 02h 18' 21'',,,48,34.52
7654,1957,MAURICE LAMPRE,38,138h 03' 58'',4669,33.81713269,138,3,58,Sud-Ouest,107,497038,+ 02h 19' 16'',,,48,34.52
7655,1957,ANTONIN ROLLAND,39,138h 04' 24'',4669,33.81536382,138,4,24,Nord-Est-Centre,99,497064,+ 02h 19' 42'',,,48,34.52
7656,1957,NICOLAS BARONE,40,138h 05' 05'',4669,33.81257481,138,5,5,Ile de France,111,497105,+ 02h 20' 23'',,,48,34.52
7657,1957,PIERRE RUBY,41,138h 20' 25'',4669,33.75011295,138,20,25,Nord-Est-Centre,100,498025,+ 02h 35' 43'',,,48,34.52
7658,1957,JOSEPH GROUSSARD,42,138h 20' 40'',4669,33.74909646,138,20,40,Ouest,74,498040,+ 02h 35' 58'',,,48,34.52
7659,1957,JEAN STABLINSKI,43,138h 21' 59'',4669,33.74374396,138,21,59,France,10,498119,+ 02h 37' 17'',,,48,34.52
7660,1957,MICHEL STOLKER,44,138h 26' 00'',4669,33.72742596,138,26,0,Hollande,34,498360,+ 02h 41' 18'',,,48,34.52
7661,1957,JOOP KERSTEN,45,138h 28' 19'',4669,33.7180215,138,28,19,Hollande,33,498499,+ 02h 43' 37'',,,48,34.52
7662,1957,FRANCIS PIPELIN,46,138h 28' 37'',4669,33.71680404,138,28,37,Ouest,78,498517,+ 02h 43' 55'',,,48,34.52
7663,1957,ROGER CHAUSSABEL,47,138h 39' 51'',4669,33.67128013,138,39,51,Sud-Est,90,499191,+ 02h 55' 09'',,,48,34.52
7664,1957,PIERRE POULINGUE,48,138h 43' 44'',4669,33.65557122,138,43,44,Ouest,79,499424,+ 02h 59' 02'',,,48,34.52
7665,1957,WALTER HOLENWEGER,49,138h 44' 52'',4669,33.65098941,138,44,52,Suisse,67,499492,+ 03h 00' 10'',,,48,34.52
7666,1957,ALBERT BOUVET,50,138h 47' 13'',4669,33.64149286,138,47,13,France,5,499633,+ 03h 02' 31'',,,48,34.52
7667,1957,WALTER FAVRE,51,138h 55' 53'',4669,33.60651641,138,55,53,Suisse,64,500153,+ 03h 11' 11'',,,48,34.52
7668,1957,FRANCIS SIGUENZA,52,139h 03' 17'',4669,33.57670941,139,3,17,Sud-Est,81,500597,+ 03h 18' 35'',,,48,34.52
7669,1957,MARIO BARONI,53,139h 41' 02'',4669,33.42547259,139,41,2,Italie,23,502862,+ 03h 56' 20'',,,48,34.52
7670,1957,TONY GRAESER,55,140h 02' 45'',4669,33.33908542,140,2,45,Suisse,68,504165,+ 04h 18' 03'',,,48,34.52
7671,1957,GUY MILLION,56,140h 29' 53'',4669,33.23177664,140,29,53,Ile de France,120,505793,+ 04h 45' 11'',,,48,34.52
7672,1956,ROGER WALKOWIAK,1,124h 01' 16'',4498,36.26801889,124,1,16,NORD EST-CENTRE,80,446476,-,,,46,36.268
7673,1956,GILBERT BAUVIN,2,124h 02' 41'',4498,36.2611155,124,2,41,FRANCE,2,446561,+ 00h 01' 25'',,,46,36.268
7674,1956,JEAN ADRIAENSSENS,3,124h 05' 00'',4498,36.2498321,124,5,0,BELGIQUE,21,446700,+ 00h 03' 44'',,,46,36.268
7675,1956,FEDERICO BAHAMONTES,4,124h 11' 30'',4498,36.2182111,124,11,30,ESPAGNE,41,447090,+ 00h 10' 14'',,,46,36.268
7676,1956,NINO DEFILIPPIS,5,124h 11' 41'',4498,36.21732002,124,11,41,ITALIE,14,447101,+ 00h 10' 25'',,,46,36.268
7677,1956,WOUT WAGTMANS,6,124h 12' 15'',4498,36.21456607,124,12,15,PAYS-BAS,40,447135,+ 00h 10' 59'',,,46,36.268
7678,1956,NELLO LAUREDI,7,124h 15' 17'',4498,36.19983144,124,15,17,SUD-EST,86,447317,+ 00h 14' 01'',,,46,36.268
7679,1956,STAN OCKERS,8,124h 18' 08'',4498,36.18599828,124,18,8,BELGIQUE,28,447488,+ 00h 16' 52'',,,46,36.268
7680,1956,RENÉ PRIVAT,9,124h 24' 15'',4498,36.15634525,124,24,15,FRANCE,9,447855,+ 00h 22' 59'',,,46,36.268
7681,1956,ANTONIO BARBOSA ALVES,10,124h 27' 19'',4498,36.14149661,124,27,19,LUXEMBOURG MIXTE,61,448039,+ 00h 26' 03'',,,46,36.268
7682,1956,GERRIT VOORTING,11,124h 28' 32'',4498,36.13560895,124,28,32,PAYS-BAS,39,448112,+ 00h 27' 16'',,,46,36.268
7683,1956,JEAN FORESTIER,12,124h 31' 31'',4498,36.12118022,124,31,31,FRANCE,5,448291,+ 00h 30' 15'',,,46,36.268
7684,1956,CHARLY GAUL,13,124h 33' 30'',4498,36.1115943,124,33,30,LUXEMBOURG MIXTE,64,448410,+ 00h 32' 14'',,,46,36.268
7685,1956,BRIAN ROBINSON,14,124h 35' 09'',4498,36.10362334,124,35,9,LUXEMBOURG MIXTE,68,448509,+ 00h 33' 53'',,,46,36.268
7686,1956,DAAN DE GROOT,15,124h 39' 56'',4498,36.08053548,124,39,56,PAYS-BAS,31,448796,+ 00h 38' 40'',,,46,36.268
7687,1956,ANDRÉ DARRIGADE,16,124h 41' 07'',4498,36.0748284,124,41,7,FRANCE,4,448867,+ 00h 39' 51'',,,46,36.268
7688,1956,ALEXANDRE CLOSE,17,124h 43' 03'',4498,36.06550805,124,43,3,BELGIQUE,23,448983,+ 00h 41' 47'',,,46,36.268
7689,1956,FERNAND PICOT,18,124h 43' 44'',4498,36.06221494,124,43,44,OUEST,98,449024,+ 00h 42' 28'',,,46,36.268
7690,1956,JEAN DOTTO,19,124h 48' 35'',4498,36.03885915,124,48,35,SUD-EST,82,449315,+ 00h 47' 19'',,,46,36.268
7691,1956,FRED DE BRUYNE,20,124h 51' 09'',4498,36.02651128,124,51,9,BELGIQUE,24,449469,+ 00h 49' 53'',,,46,36.268
7692,1956,GILBERT DESMET,21,124h 52' 12'',4498,36.02146232,124,52,12,BELGIQUE,25,449532,+ 00h 50' 56'',,,46,36.268
7693,1956,GASTONE NENCINI,22,124h 56' 12'',4498,36.00224114,124,56,12,ITALIE,19,449772,+ 00h 54' 56'',,,46,36.268
7694,1956,BRUNO MONTI,23,124h 58' 14'',4498,35.99247823,124,58,14,ITALIE,18,449894,+ 00h 56' 58'',,,46,36.268
7695,1956,PASQUALE FORNARA,24,125h 01' 14'',4498,35.9780836,125,1,14,ITALIE,16,450074,+ 00h 59' 58'',,,46,36.268
7696,1956,MAURICE QUENTIN,25,125h 05' 09'',4498,35.95930794,125,5,9,OUEST,99,450309,+ 01h 03' 53'',,,46,36.268
7697,1956,ARIGO PADOVAN,26,125h 08' 41'',4498,35.9423867,125,8,41,ITALIE,20,450521,+ 01h 07' 25'',,,46,36.268
7698,1956,AGOSTINO COLETTO,27,125h 10' 29'',4498,35.93377257,125,10,29,ITALIE,12,450629,+ 01h 09' 13'',,,46,36.268
7699,1956,JAN NOLTEN,28,125h 10' 43'',4498,35.93265623,125,10,43,PAYS-BAS,34,450643,+ 01h 09' 27'',,,46,36.268
7700,1956,JÉSUS LORONO,29,125h 23' 40'',4498,35.87080767,125,23,40,ESPAGNE,45,451420,+ 01h 22' 24'',,,46,36.268
7701,1956,LÉO VAN DER PLUYM,30,125h 25' 26'',4498,35.86238666,125,25,26,PAYS-BAS,37,451526,+ 01h 24' 10'',,,46,36.268
7702,1956,PIERRE BEUFFEUIL,31,125h 26' 13'',4498,35.85865408,125,26,13,SUD-OUEST,112,451573,+ 01h 24' 57'',,,46,36.268
7703,1956,MARCEL JANSSENS,32,125h 26' 31'',4498,35.85722479,125,26,31,BELGIQUE,27,451591,+ 01h 25' 15'',,,46,36.268
7704,1956,RAYMOND IMPANIS,33,125h 27' 15'',4498,35.85373144,125,27,15,BELGIQUE,26,451635,+ 01h 25' 59'',,,46,36.268
7705,1956,JEAN MALLEJAC,34,125h 27' 48'',4498,35.85111188,125,27,48,FRANCE,8,451668,+ 01h 26' 32'',,,46,36.268
7706,1956,ANTONIN ROLLAND,35,125h 31' 08'',4498,0.0,125,31,8,FRANCE,10,451868,+ 01h 29' 52'',,,46,36.268
7707,1956,JEAN-PIERRE SCHMITZ,36,125h 34' 13'',4498,35.82057856,125,34,13,LUXEMBOURG MIXTE,70,452053,+ 01h 32' 57'',,,46,36.268
7708,1956,JOSEPH THOMIN,37,125h 35' 18'',4498,35.81542872,125,35,18,OUEST,100,452118,+ 01h 34' 02'',,,46,36.268
7709,1956,NICOLAS BARONE,38,125h 41' 13'',4498,35.78732875,125,41,13,ILE DE FRANCE,101,452473,+ 01h 39' 57'',,,46,36.268
7710,1956,JEAN BRANKART,39,125h 42' 22'',4498,35.78187218,125,42,22,BELGIQUE,22,452542,+ 01h 41' 06'',,,46,36.268
7711,1956,RAYMOND HOORELBEKE,40,125h 44' 57'',4498,35.76962074,125,44,57,ILE DE FRANCE,105,452697,+ 01h 43' 41'',,,46,36.268
7712,1956,ANGELO CONTERNO,41,125h 47' 11'',4498,35.75903593,125,47,11,ITALIE,13,452831,+ 01h 45' 55'',,,46,36.268
7713,1956,PIETRO GIUDICI,42,125h 48' 14'',4498,35.75406166,125,48,14,ITALIE,17,452894,+ 01h 46' 58'',,,46,36.268
7714,1956,MARIO BERTOLO,43,125h 50' 07'',4498,35.74514301,125,50,7,NORD EST-CENTRE,72,453007,+ 01h 48' 51'',,,46,36.268
7715,1956,FRANCIS SIGUENZA,44,125h 50' 41'',4498,35.7424604,125,50,41,ILE DE FRANCE,107,453041,+ 01h 49' 25'',,,46,36.268
7716,1956,RICHARD VAN GENECHTEN,45,125h 52' 48'',4498,35.7324436,125,52,48,BELGIQUE,29,453168,+ 01h 51' 32'',,,46,36.268
7717,1956,PIERRE BARBOTIN,46,125h 54' 54'',4498,35.72251122,125,54,54,FRANCE,1,453294,+ 01h 53' 38'',,,46,36.268
7718,1956,MAX SCHELLENBERG,47,125h 56' 56'',4498,35.71289941,125,56,56,SUISSE,59,453416,+ 01h 55' 40'',,,46,36.268
7719,1956,ALESSANDRO FANTINI,48,125h 58' 36'',4498,35.70502474,125,58,36,ITALIE,15,453516,+ 01h 57' 20'',,,46,36.268
7720,1956,RAPHAËL GEMINIANI,49,125h 58' 47'',4498,35.70415874,125,58,47,FRANCE,6,453527,+ 01h 57' 31'',,,46,36.268
7721,1956,ROGER HASSENFORDER,50,126h 00' 36'',4498,35.69557972,126,0,36,OUEST,93,453636,+ 01h 59' 20'',,,46,36.268
7722,1956,MARCEL ERNZER,51,126h 07' 35'',4498,35.66263999,126,7,35,LUXEMBOURG MIXTE,63,454055,+ 02h 06' 19'',,,46,36.268
7723,1956,PIERRE SCRIBANTE,52,126h 11' 40'',4498,35.64340744,126,11,40,NORD EST-CENTRE,79,454300,+ 02h 10' 24'',,,46,36.268
7724,1956,VINCENT VITETTA,53,126h 12' 17'',4498,35.64050474,126,12,17,SUD-EST,90,454337,+ 02h 11' 01'',,,46,36.268
7725,1956,LOUIS BERGAUD,54,126h 17' 52'',4498,35.61424499,126,17,52,FRANCE,3,454672,+ 02h 16' 36'',,,46,36.268
7726,1956,PIERINO BAFFI,55,126h 19' 10'',4498,35.60813634,126,19,10,ITALIE,11,454750,+ 02h 17' 54'',,,46,36.268
7727,1956,LOUIS CAPUT,56,126h 22' 09'',4498,35.59412568,126,22,9,OUEST,94,454929,+ 02h 20' 53'',,,46,36.268
7728,1956,JEAN LERDA,57,126h 24' 03'',4498,35.58520843,126,24,3,SUD-EST,87,455043,+ 02h 22' 47'',,,46,36.268
7729,1956,RENÉ MARIGIL,58,126h 24' 43'',4498,35.58208063,126,24,43,ESPAGNE,46,455083,+ 02h 23' 27'',,,46,36.268
7730,1956,CLAUDE LE BER,59,126h 30' 44'',4498,35.5538771,126,30,44,OUEST,95,455444,+ 02h 29' 28'',,,46,36.268
7731,1956,JEAN-CLAUDE GRET,60,126h 31' 12'',4498,35.55169143,126,31,12,SUISSE,54,455472,+ 02h 29' 56'',,,46,36.268
7732,1956,REMO PIANEZZI,61,126h 31' 23'',4498,35.55083285,126,31,23,SUISSE,57,455483,+ 02h 30' 07'',,,46,36.268
7733,1956,VALENTIN HUOT,62,126h 32' 01'',4498,35.54786717,126,32,1,SUD-OUEST,117,455521,+ 02h 30' 45'',,,46,36.268
7734,1956,JOSEPH MORVAN,63,126h 33' 56'',4498,35.53889508,126,33,56,OUEST,97,455636,+ 02h 32' 40'',,,46,36.268
7735,1956,CLAUDE FREI,64,126h 35' 25'',4498,35.53195458,126,35,25,SUISSE,53,455725,+ 02h 34' 09'',,,46,36.268
7736,1956,SALVADOR BOTELLA,65,126h 35' 48'',4498,35.5301614,126,35,48,ESPAGNE,42,455748,+ 02h 34' 32'',,,46,36.268
7737,1956,ALFRED TONELLO,66,126h 40' 05'',4498,35.51013695,126,40,5,ILE DE FRANCE,110,456005,+ 02h 38' 49'',,,46,36.268
7738,1956,MAURICE LAMPRE,67,126h 48' 45'',4498,35.4696895,126,48,45,SUD-OUEST,118,456525,+ 02h 47' 29'',,,46,36.268
7739,1956,NICOLAS MORIN,68,126h 48' 53'',4498,35.46906795,126,48,53,LUXEMBOURG MIXTE,67,456533,+ 02h 47' 37'',,,46,36.268
7740,1956,RAYMOND MEYZENCQ,69,126h 49' 24'',4498,35.46665966,126,49,24,SUD-EST,88,456564,+ 02h 48' 08'',,,46,36.268
7741,1956,BERNARDO RUIZ,70,126h 51' 40'',4498,35.4560981,126,51,40,ESPAGNE,49,456700,+ 02h 50' 24'',,,46,36.268
7742,1956,ADOLPHE DELEDDA,71,126h 53' 53'',4498,35.44577559,126,53,53,NORD EST-CENTRE,74,456833,+ 02h 52' 37'',,,46,36.268
7743,1956,JEAN-CLAUDE SKERL,72,126h 57' 07'',4498,35.43072948,126,57,7,ILE DE FRANCE,109,457027,+ 02h 55' 51'',,,46,36.268
7744,1956,ROBERT GIBANEL,73,126h 58' 34'',4498,35.42398614,126,58,34,SUD-OUEST,115,457114,+ 02h 57' 18'',,,46,36.268
7745,1956,MIGUEL BOVER,74,127h 00' 32'',4498,35.41484411,127,0,32,ESPAGNE,43,457232,+ 02h 59' 16'',,,46,36.268
7746,1956,JOSEPH MIRANDO,75,127h 03' 19'',4498,35.40191387,127,3,19,SUD-EST,89,457399,+ 03h 02' 03'',,,46,36.268
7747,1956,ARMAND AUDAIRE,76,127h 04' 49'',4498,35.39494939,127,4,49,OUEST,91,457489,+ 03h 03' 33'',,,46,36.268
7748,1956,CARMELO MORALES,77,127h 06' 05'',4498,35.38907041,127,6,5,ESPAGNE,47,457565,+ 03h 04' 49'',,,46,36.268
7749,1956,ALBERT DOLHATS,78,127h 08' 17'',4498,35.37886418,127,8,17,SUD-OUEST,113,457697,+ 03h 07' 01'',,,46,36.268
7750,1956,MARCEL GUITARD,79,127h 10' 28'',4498,35.3687411,127,10,28,SUD-OUEST,116,457828,+ 03h 09' 12'',,,46,36.268
7751,1956,CAMILLE HUYGHE,80,127h 12' 23'',4498,35.3598592,127,12,23,NORD EST-CENTRE,75,457943,+ 03h 11' 07'',,,46,36.268
7752,1956,JOSÉ SERRA,81,127h 18' 12'',4498,35.33293184,127,18,12,ESPAGNE,50,458292,+ 03h 16' 56'',,,46,36.268
7753,1956,ROGER CHUPIN,82,127h 20' 23'',4498,35.32283502,127,20,23,NORD EST-CENTRE,73,458423,+ 03h 19' 07'',,,46,36.268
7754,1956,WILLY KEMP,83,127h 24' 22'',4498,35.30442897,127,24,22,LUXEMBOURG MIXTE,66,458662,+ 03h 23' 06'',,,46,36.268
